Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,82.449997,82.550003,80.809998,82.059998,57.011086,11715100
2006-01-04,82.199997,82.500000,81.330002,81.949997,56.934662,9832800
2006-01-05,81.400002,82.900002,81.250000,82.500000,57.316772,7213400
2006-01-06,83.949997,85.029999,83.410004,84.949997,59.018898,8196900
2006-01-09,83.900002,84.250000,83.379997,83.730003,58.171333,6851100
2006-01-10,83.150002,84.120003,83.120003,84.070000,58.407524,5700000
2006-01-11,84.370003,84.809998,83.400002,84.169998,58.477009,5776400
2006-01-12,83.820000,83.959999,83.400002,83.570000,58.060139,4924100
2006-01-13,83.000000,83.449997,82.500000,83.169998,57.782253,6921600
2006-01-17,82.800003,83.160004,82.540001,83.000000,57.664158,8718400
2006-01-18,84.000000,84.699997,83.519997,83.800003,58.219952,10984800
2006-01-19,84.139999,84.389999,83.019997,83.089996,57.726669,6483500
2006-01-20,83.040001,83.050003,81.250000,81.360001,56.524757,8605800
2006-01-23,81.330002,81.919998,80.919998,81.410004,56.559509,6114100
2006-01-24,81.389999,82.150002,80.800003,80.849998,56.170456,6069000
2006-01-25,81.050003,81.620003,80.610001,80.910004,56.212128,6374300
2006-01-26,81.500000,81.650002,80.589996,80.720001,56.080120,7810200
2006-01-27,80.750000,81.769997,80.750000,81.019997,56.288536,6103400
2006-01-30,80.209999,81.809998,80.209999,81.629997,56.712364,5325100
2006-01-31,81.500000,82.000000,81.169998,81.300003,56.483055,6771600
2006-02-01,80.900002,82.239998,80.650002,81.940002,56.927711,5419300
2006-02-02,81.449997,81.589996,80.900002,81.230003,56.434448,6198000
2006-02-03,80.550003,80.769997,79.720001,79.970001,55.559052,9852000
2006-02-06,79.940002,79.949997,78.930000,79.510002,55.239479,9568500
2006-02-07,79.500000,80.190002,79.300003,79.849998,55.475697,5247300
2006-02-08,80.580002,80.900002,80.239998,80.800003,56.276646,5029200
2006-02-09,80.400002,80.800003,79.500000,80.400002,55.998051,7609200
