Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,57.869999,58.110001,57.049999,57.799999,39.161987,3697500
2006-01-04,57.950001,59.430000,57.549999,59.270000,40.157993,4577200
2006-01-05,59.020000,59.860001,59.000000,59.270000,40.157993,4590700
2006-01-06,59.470001,60.759998,59.380001,60.450001,40.957478,5692300
2006-01-09,60.450001,61.680000,60.450001,61.549999,41.702785,4408800
2006-01-10,61.349998,61.520000,60.639999,61.299999,41.533390,3188100
2006-01-11,60.869999,61.639999,60.700001,61.330002,41.553722,2755600
2006-01-12,61.230000,62.660000,61.110001,62.209999,42.149963,5322500
2006-01-13,62.020000,62.490002,61.869999,62.330002,42.231262,1936700
2006-01-17,61.689999,63.150002,61.650002,62.959999,42.658115,3623200
2006-01-18,62.360001,62.720001,61.700001,61.869999,42.086712,3651400
2006-01-19,62.049999,63.000000,61.900002,62.509998,42.522072,2375600
2006-01-20,62.509998,62.509998,60.480000,60.779999,41.345249,4439700
2006-01-23,60.750000,61.439999,60.259998,61.040001,41.522110,2706500
2006-01-24,60.790001,61.860001,60.750000,61.349998,41.732979,3291600
2006-01-25,61.500000,63.250000,61.110001,62.070000,42.222763,4772400
2006-01-26,63.299999,65.440002,62.299999,65.169998,44.331524,10318100
2006-01-27,65.900002,68.370003,65.150002,67.529999,45.936890,7587800
2006-01-30,66.529999,68.120003,66.320000,67.010002,45.583164,5077400
2006-01-31,67.000000,68.169998,66.639999,67.900002,46.188599,5655000
2006-02-01,68.099998,69.339996,67.900002,69.239998,47.100117,4826100
2006-02-02,68.750000,69.099998,67.989998,68.389999,46.521904,4605500
2006-02-03,68.199997,68.970001,67.750000,68.129997,46.345051,3529800
2006-02-06,68.500000,68.820000,68.000000,68.699997,46.732773,3745900
2006-02-07,68.300003,68.339996,66.930000,67.160004,45.685211,4908000
2006-02-08,67.750000,68.889999,67.360001,68.809998,46.807602,3567300
2006-02-09,69.000000,69.750000,68.230003,68.449997,46.562710,4016900
2006-02-10,68.150002,68.870003,67.779999,68.750000,46.766796,3167900
2006-02-13,68.300003,69.059998,67.879997,68.620003,46.678360,2838400
2006-02-14,69.000000,70.410004,68.230003,70.220001,47.766762,4532100
2006-02-15,69.930000,71.650002,69.900002,71.599998,48.705502,4396500
2006-02-16,71.790001,72.000000,71.389999,71.959999,48.950386,3483300
2006-02-17,72.000000,72.389999,71.709999,72.050003,49.011608,4767900
2006-02-21,72.000000,72.790001,71.680000,72.589996,49.378948,3956800
2006-02-22,72.589996,73.730003,72.540001,73.059998,49.698639,5532000
2006-02-23,73.070000,73.089996,71.900002,72.349998,49.215672,4974100
2006-02-24,72.500000,72.919998,71.760002,72.699997,49.453770,2921600
2006-02-27,73.300003,73.989998,73.000000,73.500000,49.997952,3217800
2006-02-28,73.099998,73.360001,72.400002,73.080002,49.712269,4444300
2006-03-01,73.129997,74.940002,72.949997,74.389999,50.603378,4179000
2006-03-02,74.139999,74.620003,73.809998,74.339996,50.569351,2247700
2006-03-03,74.349998,75.500000,74.110001,74.610001,50.753029,3396700
2006-03-06,74.629997,74.879997,72.500000,73.220001,49.807476,5496900
2006-03-07,73.010002,74.019997,72.209999,73.040001,49.685032,4904700
2006-03-08,73.040001,73.050003,70.339996,72.400002,49.249695,7726000
2006-03-09,72.430000,72.519997,71.250000,71.400002,48.569439,5101600
2006-03-10,71.349998,72.010002,70.379997,70.949997,48.263336,5996900
2006-03-13,71.449997,71.750000,70.790001,71.000000,48.297356,3401500
2006-03-14,71.000000,72.279999,71.000000,71.940002,48.936768,4048600
2006-03-15,72.110001,74.699997,71.940002,74.290001,50.535355,5208400
2006-03-16,74.930000,75.389999,74.379997,74.900002,50.950294,5802800
2006-03-17,75.580002,76.349998,74.449997,76.230003,51.855038,7015500
2006-03-20,76.879997,77.110001,75.629997,75.849998,51.596531,4217900
2006-03-21,75.900002,76.269997,74.190002,74.309998,50.548943,4594300
2006-03-22,74.599998,76.449997,74.379997,76.209999,51.841419,3635900
2006-03-23,76.400002,77.209999,75.750000,76.260002,51.875435,4874800
2006-03-24,76.260002,76.660004,75.169998,75.500000,51.358456,4318300
2006-03-27,75.879997,76.160004,75.029999,75.379997,51.276810,2579100
2006-03-28,75.550003,76.230003,74.709999,74.870003,50.929909,3726500
2006-03-29,73.250000,73.980003,72.550003,73.669998,50.113598,6587800
2006-03-30,73.650002,74.349998,72.160004,72.400002,49.249695,5282400
2006-03-31,72.400002,72.459999,71.300003,71.809998,48.848339,4316800
2006-04-03,72.709999,75.480003,72.559998,73.500000,49.997952,5884900
2006-04-04,74.099998,75.519997,73.489998,75.300003,51.222401,4606000
2006-04-05,75.500000,76.150002,74.599998,75.800003,51.562523,4758400
2006-04-06,75.500000,76.080002,75.010002,75.650002,51.460476,3679300
2006-04-07,75.599998,76.050003,74.660004,74.919998,50.963909,4262900
2006-04-10,74.930000,75.919998,74.919998,75.449997,51.324432,4038400
2006-04-11,76.220001,76.739998,75.500000,76.660004,52.147541,5325200
2006-04-12,76.839996,78.250000,76.839996,77.839996,52.950222,6412900
2006-04-13,77.199997,77.769997,76.410004,76.940002,52.338001,4209000
2006-04-17,77.489998,78.800003,76.290001,76.449997,52.004681,5459300
2006-04-18,77.050003,79.099998,76.820000,78.910004,53.678085,7702400
2006-04-19,79.050003,79.949997,78.349998,78.970001,53.718903,4647200
2006-04-20,78.989998,79.320000,77.250000,77.970001,53.207100,3850300
2006-04-21,79.449997,80.000000,77.599998,77.870003,53.138851,6891700
2006-04-24,78.250000,79.720001,76.730003,77.379997,52.804485,11219800
2006-04-25,77.279999,77.279999,74.769997,74.930000,51.132587,7536800
2006-04-26,76.059998,76.800003,75.610001,75.949997,51.828632,4612700
2006-04-27,74.989998,75.650002,73.849998,75.059998,51.221302,6142000
2006-04-28,75.500000,76.099998,75.099998,75.739998,51.685322,4432600
2006-05-01,76.199997,76.610001,75.410004,75.629997,51.610264,4253000
2006-05-02,75.940002,77.660004,75.820000,77.480003,52.872715,3857400
2006-05-03,77.949997,78.230003,76.599998,78.099998,53.295792,3639700
2006-05-04,78.500000,79.129997,78.320000,78.809998,53.780308,3640800
2006-05-05,79.580002,80.889999,79.400002,79.980003,54.578728,6022400
2006-05-08,79.989998,80.120003,78.910004,79.900002,54.524139,2725300
2006-05-09,80.000000,81.139999,79.989998,81.139999,55.370319,2969200
2006-05-10,81.389999,82.029999,80.250000,80.970001,55.254311,3969300
2006-05-11,80.970001,81.300003,79.339996,79.620003,54.333065,4367800
2006-05-12,79.250000,79.500000,77.680000,77.809998,53.097900,4548700
2006-05-15,77.809998,77.900002,76.220001,77.470001,52.865883,4918300
2006-05-16,77.959999,78.970001,77.120003,77.339996,52.777168,3756000
2006-05-17,76.389999,77.160004,75.010002,75.910004,51.801331,6110900
2006-05-18,76.089996,76.449997,74.349998,74.620003,50.921021,6260200
2006-05-19,74.989998,75.080002,72.099998,72.779999,49.665401,10337300
2006-05-22,72.000000,73.379997,71.949997,72.870003,49.726826,7251400
2006-05-23,73.709999,74.750000,73.669998,73.720001,50.306873,5703600
2006-05-24,73.400002,75.199997,72.180000,73.589996,50.218170,6460100
2006-05-25,73.720001,74.080002,72.440002,73.959999,50.470650,3761000
2006-05-26,74.250000,74.820000,73.330002,74.419998,50.784554,2748000
2006-05-30,74.430000,74.440002,72.059998,72.160004,49.242329,4130200
2006-05-31,72.580002,73.419998,71.400002,72.949997,49.781418,4032900
2006-06-01,72.709999,73.470001,71.860001,73.290001,50.013439,2910300
2006-06-02,73.550003,73.550003,72.129997,72.809998,49.685890,3730500
2006-06-05,72.800003,72.809998,68.809998,69.330002,47.311123,6863900
2006-06-06,69.250000,70.019997,68.099998,68.480003,46.731075,8730300
2006-06-07,68.699997,68.750000,66.410004,66.739998,45.543678,9781200
2006-06-08,66.400002,67.540001,64.410004,66.889999,45.646046,11897800
2006-06-09,67.889999,69.050003,67.300003,67.519997,46.075970,7943000
2006-06-12,68.400002,68.400002,66.059998,66.320000,45.257072,6336200
2006-06-13,65.629997,67.500000,65.410004,66.330002,45.263905,6267800
2006-06-14,65.949997,67.580002,65.900002,67.480003,46.048679,5343500
2006-06-15,68.500000,71.050003,68.500000,70.849998,48.348370,8440000
2006-06-16,70.849998,71.370003,70.349998,70.550003,48.143654,6861400
2006-06-19,71.000000,71.449997,69.500000,69.949997,47.734207,5340400
2006-06-20,70.379997,71.639999,70.199997,70.989998,48.443905,5368800
2006-06-21,70.989998,73.449997,70.980003,72.470001,49.453865,5502100
2006-06-22,72.599998,72.660004,71.360001,72.279999,49.324207,3356000
2006-06-23,72.050003,73.250000,71.150002,72.139999,49.228672,3331200
2006-06-26,72.400002,72.959999,71.580002,72.480003,49.460690,2525900
2006-06-27,71.599998,72.970001,71.519997,71.650002,48.894295,2586300
2006-06-28,71.660004,72.930000,71.410004,72.709999,49.617641,2921500
2006-06-29,72.849998,74.690002,72.680000,74.400002,50.770912,5138200
2006-06-30,74.949997,74.949997,73.419998,74.480003,50.825500,3913600
2006-07-03,74.919998,75.430000,74.480003,74.769997,51.023399,1908300
2006-07-05,73.699997,73.800003,72.879997,73.129997,49.904247,5035500
2006-07-06,73.120003,74.239998,72.949997,73.650002,50.259106,3175700
2006-07-07,73.400002,73.940002,72.360001,72.580002,49.528919,3333800
2006-07-10,72.750000,74.099998,72.500000,73.269997,49.999786,2609100
2006-07-11,73.279999,73.610001,72.589996,73.400002,50.088509,3400100
2006-07-12,73.019997,73.199997,71.139999,71.309998,48.662281,3876700
2006-07-13,71.059998,71.070000,69.650002,69.699997,47.563614,4981100
2006-07-14,70.000000,70.290001,68.800003,69.190002,47.215588,5557000
2006-07-17,69.190002,70.190002,69.000000,69.190002,47.215588,5693500
2006-07-18,69.599998,70.150002,68.059998,69.470001,47.613098,4852200
2006-07-19,69.470001,71.790001,68.379997,71.120003,48.743973,5557000
2006-07-20,71.370003,71.870003,68.620003,69.080002,47.345806,7216100
2006-07-21,71.000000,71.099998,67.099998,68.349998,46.845482,14422200
2006-07-24,69.449997,70.559998,68.220001,70.519997,48.332745,7134900
2006-07-25,70.500000,71.019997,69.330002,70.660004,48.428699,5465200
2006-07-26,70.769997,70.930000,69.800003,70.129997,48.065456,3526900
2006-07-27,70.500000,72.620003,70.239998,70.720001,48.469810,6082600
2006-07-28,71.300003,71.709999,70.400002,71.209999,48.805656,3026700
2006-07-31,71.000000,71.660004,70.449997,70.870003,48.572636,3414900
2006-08-01,70.120003,70.430000,69.120003,69.709999,47.777584,4513100
2006-08-02,69.919998,71.209999,69.919998,70.750000,48.490387,3056500
2006-08-03,70.250000,72.900002,69.919998,72.730003,49.847431,4899600
2006-08-04,73.470001,74.080002,72.239998,73.099998,50.101021,5194900
2006-08-07,73.129997,73.919998,72.529999,73.180000,50.155842,3873200
2006-08-08,73.190002,73.430000,71.269997,71.599998,49.072956,4139900
2006-08-09,72.300003,72.349998,68.400002,68.519997,46.961998,8317100
2006-08-10,68.750000,69.040001,68.059998,68.320000,46.824928,6736000
2006-08-11,68.150002,68.220001,66.150002,67.029999,45.940788,7035500
2006-08-14,67.599998,68.610001,65.519997,65.959999,45.207420,8324400
2006-08-15,66.459999,67.459999,65.900002,67.410004,46.201221,6886400
2006-08-16,68.169998,69.550003,67.660004,69.110001,47.366364,6774700
2006-08-17,69.110001,70.040001,68.750000,69.360001,47.537701,3738500
2006-08-18,69.750000,69.750000,67.690002,68.309998,46.818050,5815800
2006-08-21,68.250000,68.430000,67.610001,68.250000,46.776928,3925100
2006-08-22,68.419998,69.099998,68.110001,68.500000,46.948288,3695900
2006-08-23,68.750000,69.209999,67.080002,67.209999,46.064152,4547100
2006-08-24,67.209999,67.220001,64.750000,65.500000,44.892151,8911600
2006-08-25,65.500000,66.459999,65.250000,65.989998,45.227982,3964500
2006-08-28,66.129997,66.989998,65.820000,66.070000,45.282814,3839300
